Agency Name,State Name [District] Latest available year,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2021-22,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2020-21,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2019-20,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2018-19,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2017-18,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2016-17,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2015-16
VIDA CS,Pennsylvania,28551,15928,13371,13835,13112,12535,13697
VIDA ELEM,Montana,15116,13314,18941,14238,16679,13036,12241
VIDALIA CITY,Georgia,13996,12067,10801,11215,16200,15235,6375
VIDOR ISD,Texas,17729,14153,13051,11116,12146,9332,8888
VIENNA HSD 133,Illinois,23028,18040,16652,16184,13550,15152,12547
VIENNA SD 55,Illinois,15228,16266,14345,12983,11374,10842,10442
VIGO COUNTY SCHOOL CORP,Indiana,13631,12082,12548,12028,11524,10614,10874
VILAS SCHOOL DISTRICT RE-5,Colorado,53310,10514,16350,24773,21378,22500,20885
VILLA GROVE CUSD 302,Illinois,13443,18145,22498,12963,12453,12231,10769
VILLA MONTESSORI CHARTER SCHOOL (4339),Arizona,15489,11996,13400,13111,12705,16081,10691
VILLAGE CHARTER ACADEMY DISTRICT,CALIFORNIA,15477,12599,13007,12524,†,†,†
VILLAGE CHARTER DISTRICT,CALIFORNIA,12196,11144,9630,9485,†,†,†
VILLAGE GREEN VIRTUAL,Rhode Island,22802,19624,18231,17107,15074,14039,14457
VILLAGE PREPARATORY SCHOOL CLIFFS,Ohio,14164,11755,10914,12098,11821,11812,11778
VILLAGE PREPARATORY SCHOOL WILLARD,OHIO,13478,11657,11795,13038,25253,50691,†
VILLAGE PREPARATORY SCHOOL WOODLAND HILLS,Ohio,15160,11490,10938,13993,11607,11595,12049
VILLAGE TECH SCHOOLS,Texas,9440,7743,7071,7187,6746,7022,7383
VILLAVIEW COMMUNITY SCHOOL,Ohio,†,†,†,†,†,†,†
VILLISCA COMM SCHOOL DISTRICT,Iowa,21120,26367,28761,15339,14564,13633,13172
VILONIA SCHOOL DISTRICT,Arkansas,10846,11298,9935,10099,9846,10049,9686
VINCENNES COMMUNITY SCHOOL CORP,Indiana,14239,13288,16465,16144,14605,13970,10937
VINCENT ACADEMY DISTRICT,CALIFORNIA,†,16503,15442,15632,†,†,†
VINELAND ELEMENTARY,California,19326,15492,13775,13799,11986,12820,11865
VINELAND PUBLIC CHARTER SCHOOL,New Jersey,13218,13026,12528,11901,10856,10828,11063
VINELAND PUBLIC SCHOOL DISTRICT,New Jersey,25113,21188,19290,21572,22304,21532,19743
VINITA,Oklahoma,12460,12836,9973,10765,8429,8786,8016
VINTON COUNTY LOCAL,Ohio,17187,16583,15097,14064,13602,13356,12373
VINTON-SHELLSBURG COMM SCHOOL DISTRICT,Iowa,15019,15250,14169,13583,12892,12526,12170
VIOLA SCHOOL DISTRICT,Arkansas,15457,13057,12199,12053,11882,11688,11029
VIRGINIA BEACH CITY PUBLIC SCHOOLS,Virginia,15459,14268,13565,13330,13041,12377,12096
VIRGINIA CUSD 64,Illinois,14907,16990,17206,15908,16418,16618,16771
VIRGINIA PUBLIC SCHOOL DISTRICT,Minnesota,†,†,20041,14303,14303,14194,16799
VIRGINIA SCHOOL FOR THE DEAF AND BLIND-STAUNTON,Virginia,–,†,–,–,†,†,–
VIROQUA AREA SCHOOL DISTRICT,Wisconsin,17749,16598,14027,13545,12624,12714,12909
VIRTUAL COMMUNITY SCHOOL OF OHIO,Ohio,†,†,†,†,†,11422,8856
VIRTUAL LEARNING ACADEMY CHARTER SCHOOL,New Hampshire,–,†,–,–,†,†,–
VIRTUAL LEARNING ACADEMY OF ST. CLAIR COUNTY,Michigan,11104,10130,9954,9977,11295,10423,10905
VIRTUAL PREPARATORY ACADEMY AT MONTEREY DISTRICT,CALIFORNIA,†,12727,–,†,†,†,†
VIRTUAL PREPARATORY ACADEMY OF WEST VIRGINIA,WEST VIRGINIA,†,†,†,†,†,†,†
VIRTUAL SCHOOLHOUSE INC.,Ohio,†,†,†,†,†,†,15691
VISALIA UNIFIED,California,15937,14095,14619,14856,12597,12027,12063
VISION ACADEMY,INDIANA,15622,12063,9995,10641,9753,12130,37629
VISION ACADEMY,LOUISIANA,†,†,†,8237,15008,10967,10302
VISION ACADEMY CS,PENNSYLVANIA,27488,17981,13142,13489,15625,11873,10066
VISION CHARTER SCHOOL INC.,Idaho,8945,7333,6958,6830,6940,6106,5432
VISION CHARTER SCHOOL INC. (4430),Arizona,†,†,–,7700,7450,8486,9118
VISION QUEST & CAREER PATHWAY DISTRICT,CALIFORNIA,†,†,–,†,†,†,†
VISIONS IN EDUCATION DISTRICT,CALIFORNIA,10352,9128,10075,9768,†,†,†
VISIONS UNLIMITED ACADEMY INC. (79671),Arizona,†,†,†,†,†,†,–
VISTA CHARTER ACADEMY,Michigan,12758,12432,10785,11226,10239,10150,9664
VISTA CHARTER MIDDLE DISTRICT,CALIFORNIA,16752,15897,12490,13106,†,†,†
VISTA CHARTER SCHOOL (79907),Arizona,22111,15222,11474,18500,5739,8933,5346
VISTA COLLEGE PREPARATORY INC. (91948),Arizona,13317,12576,13361,10584,10909,10397,13774
VISTA CONDOR GLOBAL ACADEMY DISTRICT,CALIFORNIA,13901,11883,13774,14121,†,†,†
VISTA DEL FUTURO CHARTER SCHOOL,Texas,11150,12783,10420,9299,9423,8399,7170
VISTA DEL MAR UNION,California,80714,67840,70333,32137,32400,34194,20984
VISTA HERITAGE GLOBAL ACADEMY DISTRICT,CALIFORNIA,15934,15037,13110,12873,†,†,†
VISTA HORIZON GLOBAL ACADEMY DISTRICT,CALIFORNIA,14321,14681,27667,–,†,†,†
VISTA MEADOWS ACADEMY,Michigan,14930,12956,10451,11760,9636,10667,9259
VISTA NORTE PUBLIC CHARTER DISTRICT,CALIFORNIA,15636,19194,17479,17321,†,†,†
VISTA OAKS CHARTER DISTRICT,CALIFORNIA,11535,9780,10104,9835,†,†,†
VISTA REAL CHARTER HIGH DISTRICT,CALIFORNIA,25057,22266,23884,23931,†,†,†
VISTA SCHOOL,Utah,15630,11113,8758,6953,6917,6412,5394
VISTA SPRINGS CHARTER DISTRICT,CALIFORNIA,12664,10104,10379,11551,†,†,†
VISTA UNIFIED,California,17357,15437,14824,15261,12205,11554,11078
VITALISTIC THERAPEUTIC CS OF THE LEHIGH VALLEY,Pennsylvania,†,†,†,†,†,†,†
VOICE CHARTER SCHOOL OF NEW YORK,New York,24524,21774,20218,–,†,†,–
VOICES COLLEGE BOUND LANGUAGE ACADEMY AT STOCKTON DISTRICT,CALIFORNIA,21833,31556,†,†,†,†,†
VOICES COLLEGE-BOUND LANG ACAD @ W. CONTRA COSTA CO DISTRICT,CALIFORNIA,13757,9890,10907,13045,†,†,†
VOICES COLLEGE-BOUND LANGUAGE ACAD AT MORGAN HILL DIST,CALIFORNIA,13008,10163,10961,10684,†,†,†
VOICES COLLEGE-BOUND LANGUAGE ACAD AT MT. PLEASANT DIST,CALIFORNIA,15205,14175,13350,12050,†,†,†
VOICES COLLEGE-BOUND LANGUAGE ACADEMY DISTRICT,CALIFORNIA,14012,13035,11304,10322,†,†,†
VOICES FOR INTERNATIONAL BUSINESS & EDUCATION,Louisiana,17238,14199,12625,11593,11174,11058,10926
VOLUNTOWN SCHOOL DISTRICT,Connecticut,34366,33984,31743,31504,29634,28871,29821
VOLUSIA,Florida,11697,11018,10617,10586,9920,9485,9030
VOORHEES TOWNSHIP SCHOOL DISTRICT,New Jersey,25280,21900,20176,19884,19054,18528,18779
VOORHEESVILLE CENTRAL SCHOOL DISTRICT,New York,23024,22912,21849,20298,19905,19663,18999
VOX COLLEGIATE OF LOS ANGELES DISTRICT,CALIFORNIA,14974,14086,15145,26095,†,†,†
VOYAGE ACADEMY,Utah,7977,7630,7154,7158,6508,6769,5298
VOYAGER ACADEMY,North Carolina,10742,9509,9779,9605,8848,9228,9124
VOYAGEUR ACADEMY,Michigan,11705,10899,9765,9379,10128,9510,9829
VOYAGEURS EXPEDITIONARY,Minnesota,19480,16114,17545,17212,16236,16038,14453
VYSEHRAD ISD,Texas,13586,13047,12748,10111,11884,9690,10245
W HARVEY-DIXMOOR PSD 147,Illinois,22211,20809,18904,18567,19514,19738,18665
W-A-Y ACADEMY,Michigan,15507,13092,10503,10071,9815,10995,9097
W.E.B. DUBOIS PUBLIC CHARTER DISTRICT,CALIFORNIA,15756,13724,13391,13108,†,†,†
WA-NEE COMMUNITY SCHOOLS,Indiana,16063,13251,13874,13560,10204,11298,11439
WAADOOKODAADING OJIBWE LANGUAGE INSTITUTE INC,WISCONSIN,–,†,†,†,†,†,†
WABASH & OHIO VALLEY SP ED DIST,Illinois,–,†,–,–,†,†,–
WABASH CITY SCHOOLS,Indiana,13526,12211,12943,11776,10167,10380,10237
WABASH CUSD 348,Illinois,14698,14178,12984,12308,9791,9259,8143
WABASH RIVER CTE CENTER,Indiana,–,†,–,–,†,†,–
WABASH VALLEY EDUCATION CENTER,Indiana,–,†,–,–,†,†,–
WABASHA-KELLOGG SCHOOL DISTRICT,Minnesota,13914,13490,18815,16249,14537,19014,17226
WABASSO PUBLIC SCHOOL DISTRICT,Minnesota,15850,16623,14261,14263,14248,18643,27346
WABAUNSEE,Kansas,16120,16274,13690,14335,14239,13789,14448
WABENO AREA SCHOOL DISTRICT,Wisconsin,21975,21737,20266,19558,18609,16608,15785
WACHUSETT,Massachusetts,19035,17604,15781,15395,14592,13688,12988
WACO CHARTER SCHOOL,Texas,14472,11274,9111,10264,9753,10766,9000
WACO COMM SCHOOL DISTRICT,Iowa,16637,15476,14248,12812,12942,13160,12821
WACO ISD,Texas,15641,13532,12352,11674,11600,11286,10550
WACONDA,Kansas,16225,15676,14563,18448,13800,11584,12563
WACONIA PUBLIC SCHOOL DISTRICT,Minnesota,15343,14098,13746,14977,18893,22290,19385
WADENA-DEER CREEK SCHOOL DISTRICT,Minnesota,17001,15590,18278,20934,16969,13708,13510
WADSWORTH CITY,Ohio,13283,12884,11581,11587,11272,10684,10084
WAELDER ISD,Texas,16574,15668,12634,12394,11776,12045,9965
WAGNER COMMUNITY SCHOOL DISTRICT 11-4,South Dakota,25608,16330,15331,13851,12756,13731,11987
WAGON MOUND,New Mexico,35375,33451,38794,34594,35314,36955,37852
WAGONER,Oklahoma,12480,10500,9245,8407,9170,7741,7910
WAHKIAKUM SCHOOL DISTRICT,Washington,20094,16054,15117,14146,15407,14646,12924
WAHLUKE SCHOOL DISTRICT,Washington,18987,16191,15305,15023,13014,11483,10981
WAHOO PUBLIC SCHOOLS,Nebraska,13763,13022,12761,12506,12872,12838,12613
WAHPETON 37,North Dakota,17098,14779,14228,13120,12769,16874,27679
WAHPETON SPECIAL ED UNIT,North Dakota,†,†,†,†,†,†,†
WAINSCOTT COMMON SCHOOL DISTRICT,New York,–,128385,103241,127269,96034,91741,121136
WAINWRIGHT,Oklahoma,13559,13229,11677,11888,9929,10462,10806
WAITE PUBLIC SCHOOLS,Maine,–,†,–,–,†,†,–
WAITS RIVER UNION HIGH DISTRICT #36,Vermont,24552,24249,28935,23874,21996,18415,17845
WAITSBURG SCHOOL DISTRICT,Washington,16983,17996,15875,22625,23599,14244,14941
WAITSFIELD SCHOOL DISTRICT,Vermont,†,†,†,†,†,17507,17858
WAKE COUNTY SCHOOLS,North Carolina,14074,11914,11846,11879,11184,11149,10687
WAKE FOREST CHARTER ACADEMY,North Carolina,9861,9382,9033,8403,7876,7703,8442
WAKE PREPARATORY ACADEMY,NORTH CAROLINA,†,†,†,†,†,†,†
WAKE PREPARATORY ACADEMY,NORTH CAROLINA,†,†,†,†,†,†,†
WAKEFIELD,Massachusetts,24351,21142,19826,18673,17513,16583,15870
WAKEFIELD PUBLIC SCHOOLS,Nebraska,21242,14737,13349,12428,12898,12769,13712
WAKEFIELD SAU OFFICE,New Hampshire,†,†,†,†,†,†,†
WAKEFIELD SAU OFFICE,NEW HAMPSHIRE,†,†,†,†,†,†,†
WAKEFIELD SCHOOL DISTRICT,New Hampshire,30822,23803,20539,21097,22046,14585,14181
WAKEFIELD-MARENISCO SCHOOL DISTRICT,Michigan,14511,12833,12620,11507,11249,10744,11417
WAKISHA CS,Pennsylvania,†,†,†,†,†,†,†
WAKULLA,Florida,10709,10800,9814,9247,8911,8632,9037
WALATOWA CHARTER HIGH,New Mexico,28769,19815,22618,27047,23587,19439,20130
WALCOTT ISD,Texas,15993,14380,13805,19685,20104,12741,11432
WALDEN ACADEMY DISTRICT,CALIFORNIA,13276,10263,8871,8951,†,†,†
WALDEN GREEN MONTESSORI,Michigan,10021,9577,8664,7971,7841,8870,8232
WALDEN SCHOOL DISTRICT,Vermont,†,†,†,†,26098,19299,18595
WALDEN SCHOOL OF LIBERAL ARTS,Utah,9763,10430,8217,8028,7337,7833,6592
WALDO-REGION 7,Maine,†,†,†,–,†,†,–
WALDRON AREA SCHOOLS,Michigan,15443,13892,12862,12649,28982,15941,12632
WALDRON SCHOOL DISTRICT,Arkansas,12439,11124,10090,10271,10843,10204,12506
WALDWICK SCHOOL DISTRICT,New Jersey,27673,22968,21791,23399,23282,20675,19719
WALES,Massachusetts,24653,24242,20966,18673,15752,14823,13685
WALKER CHARTER ACADEMY,Michigan,11266,11052,9217,9303,8750,8761,8107
WALKER COUNTY,Georgia,14671,12258,13568,12935,11883,11020,10640
WALKER COUNTY,Alabama,13534,11561,10801,10780,10435,10651,9815
WALKER-HACKENSACK-AKELEY SCHL. DIST,Minnesota,19299,22582,19320,16325,14861,15232,15282
WALKERVILLE PUBLIC SCHOOLS,Michigan,19457,15354,12981,12608,12829,12737,12121
WALL ISD,Texas,15608,13258,14331,12727,26315,14886,11471
WALL SCHOOL DISTRICT 51-5,South Dakota,15264,12130,12336,12369,13471,15992,14204
WALL TOWNSHIP PUBLIC SCHOOL DISTRICT,New Jersey,30224,26514,25485,24876,23233,22753,20561
WALLA WALLA PUBLIC SCHOOLS,Washington,26042,25758,18186,14312,13210,12536,12292
WALLACE CCSD 195,Illinois,15718,17671,17899,17226,16834,18524,17389
WALLACE COUNTY SCHOOLS,Kansas,19092,14560,15685,16735,15025,13376,15628
WALLACE DISTRICT,Idaho,13260,14061,12259,12128,11573,11406,10599
WALLACE PUBLIC SCH DIST 65 R,Nebraska,23843,23479,22860,21245,22672,24995,17839
WALLACE STEGNER ACADEMY,UTAH,21739,7438,25680,7638,6335,5947,–
WALLED LAKE CONSOLIDATED SCHOOLS,Michigan,21318,17179,13975,12994,12595,12880,13487
WALLENPAUPACK AREA SD,Pennsylvania,28945,26079,24572,25686,24612,23472,21688
WALLER ISD,Texas,24166,25651,16496,11404,12263,17795,11344
WALLINGFORD SCHOOL DISTRICT,Vermont,†,†,†,†,†,†,18678
WALLINGFORD SCHOOL DISTRICT,Connecticut,26707,25311,23069,22996,22368,21443,21476
WALLINGFORD-SWARTHMORE SD,Pennsylvania,22442,21367,21699,20928,19917,19550,20405
WALLINGTON BORO SCHOOL DISTRICT,New Jersey,23111,20803,19573,18777,17346,17199,16456
WALLIS ANNENBERG HIGH DISTRICT,CALIFORNIA,17155,16521,9420,10421,†,†,†
WALLKILL CENTRAL SCHOOL DISTRICT,New York,27263,26697,25359,25498,24179,24899,22032
WALLKILL VALLEY REGIONAL HIGH SCHOOL,New Jersey,33436,31236,29546,29107,28293,25341,23554
WALLOWA SD 12,Oregon,30740,21783,18654,17646,17792,15108,14718
WALNUT BEND ISD,Texas,19036,18862,18382,11588,11013,12162,9169
WALNUT COMM SCHOOL DISTRICT,Iowa,†,†,†,†,†,†,12314
WALNUT CREEK ELEMENTARY,California,17179,16630,13659,14745,13994,11851,10510
WALNUT GROVE ELEMENTARY DISTRICT (4476),Arizona,†,†,–,–,†,†,–
WALNUT GROVE R-V,Missouri,14405,11268,10699,10320,9621,9614,10668
WALNUT SPRINGS ISD,Texas,14742,13371,12154,10535,11367,9555,9495
WALNUT TOWNSHIP LOCAL,Ohio,20830,19395,19510,17560,14009,13879,13820
WALNUT VALLEY UNIFIED,California,16313,15042,13155,12608,11883,11132,10825
WALPOLE,Massachusetts,22760,20633,19526,18686,17794,16504,15553
WALSH SCHOOL DISTRICT NO. RE-1,Colorado,29286,20507,18578,17955,15780,15132,13511
WALTER D PALMER LEADERSHIP LEARNING PARTNERS CS,Pennsylvania,†,†,†,†,†,†,†
WALTER L. COHEN HIGH SCHOOL,LOUISIANA,16044,13636,16216,15863,†,†,†
WALTERS,Oklahoma,10180,9538,8456,8420,8013,7582,7564
WALTHALL CO SCHOOL DIST,Mississippi,11911,11716,10184,9650,9284,9018,9350
WALTHAM,Massachusetts,65788,35164,25044,24505,23979,22772,21967
WALTHAM CCSD 185,Illinois,21261,24213,29240,57874,17004,15117,13068
WALTHAM SCHOOL DISTRICT,Vermont,†,†,†,†,†,†,†
WALTHILL PUBLIC SCHOOLS,Nebraska,28047,23198,29398,23550,21282,32590,18710
WALTON,Florida,15507,14410,12187,13933,13017,11660,12501
WALTON CENTRAL SCHOOL DISTRICT,New York,26547,25133,22984,22340,21636,19860,19553
WALTON CHARTER ACADEMY,Michigan,11565,10612,10172,10324,9789,9663,9411
WALTON COUNTY,Georgia,12755,12004,11722,11141,10751,9971,10800
WALTON-VERONA INDEPENDENT,Kentucky,12530,12590,14352,15192,11472,11251,11217
WALTONVILLE CUSD 1,Illinois,17017,14572,11981,11957,11876,12544,10739
WALWORTH COUNTY CDEB,Wisconsin,†,†,†,†,†,†,–
WALWORTH J1 SCHOOL DISTRICT,Wisconsin,16811,16041,16183,14421,14137,20512,20699
WAMEGO,Kansas,29227,44399,28882,16660,22791,15802,10083
WAMY COMM ACTION INC,North Carolina,–,†,–,–,†,†,–
WANAQUE SCHOOL DISTRICT,New Jersey,28142,25389,23298,24282,22643,20981,19920
WANETTE,Oklahoma,14242,15070,13756,13207,13468,12646,11627
WANTAGH UNION FREE SCHOOL DISTRICT,New York,29089,28184,28332,27777,26709,27491,25066
WAPAKONETA CITY,Ohio,12384,11889,11419,10484,9999,10137,9509
WAPANUCKA,Oklahoma,14949,13634,11384,10176,8719,9181,10810
WAPATO SCHOOL DISTRICT,Washington,19035,16372,14872,14579,15716,14294,11937
WAPELLO COMM SCHOOL DISTRICT,Iowa,16339,15592,15184,14641,14402,15469,12475
WAPPINGERS CENTRAL SCHOOL DISTRICT,New York,25653,24833,24503,23354,21760,20592,20360
WAPSIE VALLEY COMM SCHOOL DISTRICT,Iowa,14415,13271,12219,11553,11936,11208,10678
WARDEN SCHOOL DISTRICT,Washington,18031,15902,14675,14199,12965,11522,11214
WARDSBORO SCHOOL DISTRICT,Vermont,†,†,†,28635,32017,18957,18293
WARE,Massachusetts,21539,21454,20763,18218,16998,15996,15150
WARE COUNTY,Georgia,15108,13102,12916,13442,11909,11219,11412
WAREHAM,Massachusetts,61846,47195,24416,27910,21475,18651,17389
WARNER,Oklahoma,13027,9665,9300,8583,8588,8139,9369
WARNER SCHOOL DISTRICT 06-5,South Dakota,14521,12701,11692,10223,10518,10185,9260
WARNER UNIFIED,California,28502,22058,19662,24670,2215,2620,15771
WARNERS GRANT SCHOOL DISTRICT,Vermont,–,†,–,–,†,†,–
WARREN CITY,Ohio,17692,19644,18038,17452,16585,16192,15883
WARREN CO. R-III,Missouri,12193,10839,11083,11880,13575,10801,10110
WARREN CONSOLIDATED SCHOOLS,Michigan,17425,15998,15227,15612,15624,13506,11513
WARREN COUNTY,Kentucky,13452,12057,11883,11845,12074,9613,10145
WARREN COUNTY,Tennessee,12663,11173,9949,10230,9648,8776,8685
WARREN COUNTY,Georgia,18812,14625,18367,15834,14990,13657,12928
WARREN COUNTY AREA VOCATIONAL-TECHNICAL SCHOOL,Pennsylvania,–,†,–,–,†,†,†
WARREN COUNTY ESC,Ohio,–,†,–,–,†,†,–
WARREN COUNTY PUBLIC SCHOOLS,Virginia,13670,13443,11499,11654,12228,15560,12420
WARREN COUNTY SCHOOLS,North Carolina,16702,14853,13041,13664,12909,12060,11476
WARREN COUNTY SD,Pennsylvania,22460,21348,21960,18990,19878,19952,18797
WARREN COUNTY SPECIAL SERVICES SCHOOL DISTRICT,New Jersey,–,†,–,–,†,†,–
WARREN COUNTY VOCATIONAL SCHOOL,Ohio,44244,†,†,†,†,†,†
WARREN COUNTY VOCATIONAL TECHNICAL SCHOOL,New Jersey,28640,24809,27031,25189,23715,27508,24190
WARREN CUSD 205,Illinois,19914,18973,17867,17493,13179,13113,13535
WARREN EASTON CHARTER FOUNDATION INC.,LOUISIANA,16532,12553,†,†,†,†,†
WARREN HILLS REGIONAL SCHOOL DISTRICT,New Jersey,27918,24312,25042,23291,23513,21671,19938
WARREN ISD,Texas,11679,11999,11408,11262,10197,9578,9579
WARREN LOCAL,Ohio,22242,27951,22298,13457,12316,11349,12968
WARREN SCHOOL DISTRICT,New Hampshire,40956,33923,29959,28127,26772,19514,20149
WARREN SCHOOL DISTRICT,Arkansas,22853,12148,10616,11025,11011,12475,10969
WARREN SCHOOL DISTRICT,Vermont,†,†,†,†,†,19091,17146
WARREN TOWNSHIP SCHOOL DISTRICT,New Jersey,35931,33085,33630,29877,27162,25932,24910
WARREN TWP HSD 121,Illinois,21681,19147,21730,18963,20737,19099,21108
WARREN WOODS PUBLIC SCHOOLS,Michigan,17887,14905,15332,14739,13946,11979,11744
WARREN-ALVARADO-OSLO SCHOOL DIST.,Minnesota,15444,15039,14319,13817,13708,14148,15069
WARRENDALE CHARTER ACADEMY,Michigan,11791,10719,10350,10039,10195,9796,9644
WARRENS GRANT SCHOOL DISTRICT,Vermont,–,†,–,–,†,†,–
WARRENSBURG CENTRAL SCHOOL DISTRICT,New York,31681,33719,38023,28355,25328,24566,26648
WARRENSBURG R-VI,Missouri,14236,16692,11281,11493,10787,12339,12939
WARRENSBURG-LATHAM CUSD 11,Illinois,13144,14154,14775,13533,13347,12910,11294
WARRENSVILLE HEIGHTS CITY,Ohio,41278,33816,36435,23533,22327,23617,22300
WARRENTON-HAMMOND SD 30,Oregon,23862,43858,17118,20253,13520,12764,11329
WARRICK COUNTY SCHOOL CORP,Indiana,11907,9892,10821,10714,10588,10861,10676
WARRIOR RUN SD,Pennsylvania,32590,18388,15315,14588,14257,13507,13486
WARROAD PUBLIC SCHOOL DISTRICT,Minnesota,15196,15114,15447,20694,23533,16712,12856
WARSAW CENTRAL SCHOOL DISTRICT,New York,24955,28946,30559,25671,21927,20503,20505
WARSAW COMMUNITY SCHOOLS,Indiana,13888,12479,13357,12691,12761,12358,11164
WARSAW CUSD 316,Illinois,15243,15791,15829,13567,13454,12907,12253
WARSAW R-IX,Missouri,12586,12635,11991,11666,10700,10514,10605
WARWICK,Rhode Island,24900,24102,21390,21911,21269,20372,19977
WARWICK 29,North Dakota,33959,25562,23640,24861,20966,20561,17519
WARWICK SD,Pennsylvania,19739,17750,16220,15894,15295,15072,15410
WARWICK VALLEY CENTRAL SCHOOL DISTRICT,New York,25904,24615,26333,25630,26026,24845,23586
WASATCH DISTRICT,Utah,12026,10081,12413,10998,11580,15381,10976
WASATCH FRONT CONSORTIUM,UTAH,†,†,†,†,†,†,†
WASATCH INSTITUTE OF TECHNOLOGY,Utah,†,†,†,†,†,†,†
WASATCH PEAK ACADEMY,Utah,7797,7186,6715,6824,6351,5743,5803
WASATCH WALDORF CHARTER SCHOOL,UTAH,8830,8408,8155,8619,26216,7152,–
WASCO UNION ELEMENTARY,California,19330,16065,18178,24288,14280,14153,12221
WASCO UNION HIGH,California,16637,14791,17526,18477,16052,15647,13774
WASECA PUBLIC SCHOOL DISTRICT,Minnesota,16763,15965,15486,18784,24243,16110,12820
WASH SPECIAL,Florida,†,†,†,†,†,†,–
WASHAKIE COUNTY SCHOOL DISTRICT #1,Wyoming,23171,20652,19799,19064,19290,20408,18586
WASHAKIE COUNTY SCHOOL DISTRICT #2,Wyoming,41519,33625,43697,31861,32098,37714,33557
WASHBURN 4,North Dakota,15913,14327,13997,15460,14031,15023,13097
WASHBURN SCHOOL DISTRICT,Wisconsin,18010,18010,14890,15629,15416,14118,13874
WASHINGTON,Missouri,16856,18804,13237,13946,12360,11415,11620
WASHINGTON,Oklahoma,9708,9516,9380,8470,7967,6652,7435
WASHINGTON,Florida,13839,12107,12193,12095,11541,12437,17459
WASHINGTON BOROUGH SCHOOL DISTRICT,New Jersey,23745,21578,20531,19956,19642,17313,15241
WASHINGTON CENTER FOR DEAF AND HARD OF HEARING YOUTH,Washington,–,†,–,–,†,†,–
WASHINGTON CENTRAL SUPERVISORY DISTRICT,Vermont,†,†,†,–,†,†,–
WASHINGTON CENTRAL UNIFIED UNION SCHOOL DISTRICT #92,VERMONT,27074,28845,24413,†,†,†,†
WASHINGTON CHSD 308,Illinois,15737,17672,21218,19934,16905,15912,15123
WASHINGTON CO. SCHOOLS,Kansas,17765,16156,14201,15014,13860,13383,12079
WASHINGTON COLONY ELEMENTARY,California,14651,13825,19404,12048,11891,12259,11002
WASHINGTON COMM SCHOOL DISTRICT,Iowa,18226,15348,13275,13442,12262,13590,15347
WASHINGTON COMMUNITY SCHOOLS,Indiana,13788,11478,13264,10703,10695,10088,9764
WASHINGTON COUNTY,Alabama,12127,11152,10202,10009,9915,10377,9709
WASHINGTON COUNTY,Kentucky,14848,12684,11846,12113,11492,12283,10559
WASHINGTON COUNTY,Tennessee,10975,10230,9440,9467,9219,8815,8204
WASHINGTON COUNTY,Georgia,14174,12190,11612,11166,10821,10643,10666
WASHINGTON COUNTY CAREER CENTER DISTRICT,Ohio,29304,†,†,†,†,†,†
WASHINGTON COUNTY PUBLIC SCHOOLS,Maryland,17101,16747,16083,14960,14400,13883,14322
WASHINGTON COUNTY PUBLIC SCHOOLS,Virginia,13936,12348,11401,11370,10956,10988,10501
WASHINGTON COUNTY SCHOOLS,North Carolina,17911,14759,14356,14754,13160,12542,12252
WASHINGTON COURT HOUSE CITY,Ohio,14010,12350,11097,11314,10999,10635,9835
WASHINGTON DISTRICT,Utah,9512,9368,8806,9412,9435,8904,8687
WASHINGTON ELEMENTARY SCHOOL DISTRICT (4260),Arizona,12508,11827,10902,10660,9544,8991,8187
WASHINGTON GLOBAL PCS,DISTRICT OF COLUMBIA,28895,23403,24038,26606,36102,25331,54594
WASHINGTON HOSPITALITY FOUNDATION,District of Columbia,†,†,†,†,†,†,†
WASHINGTON ISLAND SCHOOL DISTRICT,Wisconsin,29698,32000,23521,18838,18754,16938,16316
WASHINGTON LATIN PCS,District of Columbia,56072,21544,20001,20254,18782,18117,22235
WASHINGTON LEADERSHIP ACADEMY PCS,DISTRICT OF COLUMBIA,35793,33364,28244,29534,28804,28600,–
